index,date,text,text_token,words
5756,2020-04-28 00:13:14+00:00,Aii quando esta quarentena acabarr  nao vai ter ninguem que nos agarre ahahah,"['aii', 'quarentena', 'acabarr', 'nao', 'vai', 'ter', 'ninguem', 'agarre', 'ahahah']",aii quarentena acabarr nao vai ter ninguem agarre ahahah
5757,2020-04-28 00:13:14+00:00,Falta de respeito ficar saindo de casa enquanto alguns ainda estao respeitando a quarentena  pq caso nao saibam os... https://t.co/jLTHFcdBFp,"['falta', 'respeito', 'ficar', 'saindo', 'casa', 'enquanto', 'alguns', 'ainda', 'estao', 'respeitando', 'quarentena', 'pq', 'caso', 'nao', 'saibam', '...']",falta respeito ficar saindo casa enquanto alguns ainda estao respeitando quarentena pq caso nao saibam ...
5759,2020-04-28 00:13:14+00:00,RT @vamodedengo: Sextou! Aqui seguimos na quarentena  sonhando com o retorno a saliencia. Hoje foi Moro fora do pode. Falta Rafa fora do BB...,"['sextou', 'aqui', 'seguimos', 'quarentena', 'sonhando', 'retorno', 'saliencia', 'hoje', 'moro', 'pode', 'falta', 'rafa', 'bb', '...']",sextou aqui seguimos quarentena sonhando retorno saliencia hoje moro pode falta rafa bb ...
5761,2020-04-28 00:13:15+00:00,essa quarentena ta comecando a virar um pesadelo  to ficando mais deprimida a cada dia que passa sem falar das crises de ansiedade,"['quarentena', 'ta', 'comecando', 'virar', 'pesadelo', 'to', 'ficando', 'deprimida', 'cada', 'dia', 'passa', 'falar', 'crises', 'ansiedade']",quarentena ta comecando virar pesadelo to ficando deprimida cada dia passa falar crises ansiedade
5764,2020-04-28 00:13:15+00:00,Por favor kkkkkkkkkkkkkkkkkkkk,"['favor', 'kkk']",favor kkk
5767,2020-04-28 00:13:15+00:00,@Thata_lima3 mas so oq me resta pra fazer nessa quarentena e jogar e passar raiva,"['so', 'oq', 'resta', 'pra', 'fazer', 'nessa', 'quarentena', 'jogar', 'passar', 'raiva']",so oq resta pra fazer nessa quarentena jogar passar raiva
5768,2020-04-28 00:13:16+00:00,nessa quarentena so nao to me alimentando pior do que quando comia carne porque e impossivel,"['nessa', 'quarentena', 'so', 'nao', 'to', 'alimentando', 'pior', 'comia', 'carne', 'porque', 'impossivel']",nessa quarentena so nao to alimentando pior comia carne porque impossivel
5769,2020-04-28 00:13:16+00:00,@ourodemenino22_ ate os bandidos respeitando a quarentena,"['ate', 'bandidos', 'respeitando', 'quarentena']",ate bandidos respeitando quarentena
5770,2020-04-28 00:13:16+00:00,nao se esquecam de pegar sol nessa quarentena  https://t.co/zZageQGhDz,"['nao', 'esquecam', 'pegar', 'sol', 'nessa', 'quarentena']",nao esquecam pegar sol nessa quarentena
5771,2020-04-28 00:13:16+00:00,Ser rico nao e sinonimo de nao fazer absolutamente porra nenhuma dentro de casa  sera que ela nao teve vergonha de... https://t.co/7svCnS2bm5,"['ser', 'rico', 'nao', 'sinonimo', 'nao', 'fazer', 'absolutamente', 'porra', 'nenhuma', 'dentro', 'casa', 'sera', 'nao', 'vergonha', '...']",ser rico nao sinonimo nao fazer absolutamente porra nenhuma dentro casa sera nao vergonha ...
5772,2020-04-28 00:13:16+00:00,RT @vuatiioo: 50 dia da quarentena https://t.co/1z7QX3DAZ5,"['50', 'dia', 'quarentena']",50 dia quarentena
5773,2020-04-28 00:13:16+00:00,Gente  como esta a autoestima de voces nessa quarentena? E como voces estao em relacao a isso?   Tipo assim  eu nao... https://t.co/BnTEmxLQwY,"['gente', 'autoestima', 'voces', 'nessa', 'quarentena', 'voces', 'estao', 'relacao', 'tipo', 'assim', 'nao', '...']",gente autoestima voces nessa quarentena voces estao relacao tipo assim nao ...
5774,2020-04-28 00:13:16+00:00,@Eaee_Carvalho @HelenaMinelli Ou drx  clientes vip sofrem nessa quarentena,"['drx', 'clientes', 'vip', 'sofrem', 'nessa', 'quarentena']",drx clientes vip sofrem nessa quarentena
5777,2020-04-28 00:13:16+00:00,Eu tb amo ficar com almofada na cabeca,"['tb', 'amo', 'ficar', 'almofada', 'cabeca']",tb amo ficar almofada cabeca
5780,2020-04-28 00:13:16+00:00,Saindo essas horas pra comprar essencia e carvao pra fumar. E oficial  to viciado em narguile. Obrigado quarentena,"['saindo', 'horas', 'pra', 'comprar', 'essencia', 'carvao', 'pra', 'fumar', 'oficial', 'to', 'viciado', 'narguile', 'obrigado', 'quarentena']",saindo horas pra comprar essencia carvao pra fumar oficial to viciado narguile obrigado quarentena
5781,2020-04-28 00:13:17+00:00,Vcs cogitando ***** o celso portiolli e o auge do surto da quarentena,"['vcs', 'cogitando', 'celso', 'portiolli', 'auge', 'surto', 'quarentena']",vcs cogitando celso portiolli auge surto quarentena
5782,2020-04-28 00:13:17+00:00,queria aprender sorry mama mas nesta quarentena nao to com coragem pra aprender nada KJKKKKK  https://t.co/IjNKVtpQIA,"['queria', 'aprender', 'sorry', 'mama', 'nesta', 'quarentena', 'nao', 'to', 'coragem', 'pra', 'aprender', 'nada', 'kjkkk']",queria aprender sorry mama nesta quarentena nao to coragem pra aprender nada kjkkk
5784,2020-04-28 00:13:17+00:00,Dias de quarentena em que a correria parece pior do que quando ta tudo normal...,"['dias', 'quarentena', 'correria', 'parece', 'pior', 'ta', 'tudo', 'normal', '...']",dias quarentena correria parece pior ta tudo normal ...
5786,2020-04-28 00:13:17+00:00,KKKKKKKKKKKKKKKKKKK VSF,"['kkk', 'vsf']",kkk vsf
5787,2020-04-28 00:13:17+00:00,Gente  nessa quarentena eu virei muito noveleiro KKKKKK brigo aqui em casa se nao deixarem eu ver fina estampa ,"['gente', 'nessa', 'quarentena', 'virei', 'noveleiro', 'kkk', 'brigo', 'aqui', 'casa', 'nao', 'deixarem', 'ver', 'fina', 'estampa']",gente nessa quarentena virei noveleiro kkk brigo aqui casa nao deixarem ver fina estampa
5788,2020-04-28 00:13:17+00:00,@flaviogordon Quase a musica do Roberto Carlos: Esse cara sou eu!!! @lhmandetta vc estudou pra consertar pe torto. Quarentena pra vc!!,"['quase', 'musica', 'roberto', 'carlos', 'cara', 'vc', 'estudou', 'pra', 'consertar', 'pe', 'torto', 'quarentena', 'pra', 'vc']",quase musica roberto carlos cara vc estudou pra consertar pe torto quarentena pra vc
5790,2020-04-28 00:13:18+00:00,Ta foda essa quarentena  ja fazem quase 18 anos que nao vejo minha namorada :/,"['ta', 'foda', 'quarentena', 'ja', 'fazem', 'quase', '18', 'anos', 'nao', 'vejo', 'namorada', ':/']",ta foda quarentena ja fazem quase 18 anos nao vejo namorada :/
5791,2020-04-28 00:13:18+00:00,5 coisas que todo mundo gosta mas voce nao e assista o caos acontecer: 1. acai 2. morango 3. friends 4. mc poze 5.... https://t.co/WF845AIbX9,"['5', 'coisas', 'todo', 'mundo', 'gosta', 'voce', 'nao', 'assista', 'caos', 'acontecer', '1', 'acai', '2', 'morango', '3', 'friends', '4', 'mc', 'poze', '5', '...']",5 coisas todo mundo gosta voce nao assista caos acontecer 1 acai 2 morango 3 friends 4 mc poze 5 ...
5793,2020-04-28 00:13:18+00:00,Queria ta assim com a pessoa que eu gosto #quarentena #COVID19 https://t.co/a1VOpUZDmn,"['queria', 'ta', 'assim', 'pessoa', 'gosto', 'quarentena', 'covid', '19']",queria ta assim pessoa gosto quarentena covid 19
5794,2020-04-28 00:13:18+00:00,Eu to me arrumando pra ver a final do BBB? Sim Carencia social? Sim E JUSTO HOJE Q VOU FICSR EM CASA EU FIZ UMA MAQ... https://t.co/qWxUTqeSB7,"['to', 'arrumando', 'pra', 'ver', 'final', 'bbb', 'sim', 'carencia', 'social', 'sim', 'justo', 'hoje', 'q', 'vou', 'ficsr', 'casa', 'fiz', 'maq', '...']",to arrumando pra ver final bbb sim carencia social sim justo hoje q vou ficsr casa fiz maq ...
5795,2020-04-28 00:13:18+00:00,nao vejo a hora dessa quarentena acabar logo ,"['nao', 'vejo', 'hora', 'dessa', 'quarentena', 'acabar', 'logo']",nao vejo hora dessa quarentena acabar logo
5796,2020-04-28 00:13:18+00:00,ultimo dia da pms e eu to quase chorando com video de pedido de casamento KKKKKKKKKKKKKK,"['ultimo', 'dia', 'pms', 'to', 'quase', 'chorando', 'video', 'pedido', 'casamento', 'kkk']",ultimo dia pms to quase chorando video pedido casamento kkk
5797,2020-04-28 00:13:18+00:00,RT @Beamouraa: Devido a quarentena: https://t.co/yf0ty2czqM,"['devido', 'quarentena']",devido quarentena
5798,2020-04-28 00:13:18+00:00,RT @Amanndaalvs: tenho pena de quem eu descontar essa carencia e esse tesao acumulado da quarentena,"['pena', 'descontar', 'carencia', 'tesao', 'acumulado', 'quarentena']",pena descontar carencia tesao acumulado quarentena
5801,2020-04-28 00:13:18+00:00,A unica pratica boa na quarentena. https://t.co/uzIjo3R9kS,"['unica', 'pratica', 'boa', 'quarentena']",unica pratica boa quarentena
5803,2020-04-28 00:13:19+00:00,RT @coco52058128: bolsonaro recife quarentena corona virus follow trick vassoura teclado tio orochi vadia desculpa por ser homem ai sim hei...,"['bolsonaro', 'recife', 'quarentena', 'corona', 'virus', 'follow', 'trick', 'vassoura', 'teclado', 'tio', 'orochi', 'vadia', 'desculpa', 'ser', 'homem', 'ai', 'sim', '...']",bolsonaro recife quarentena corona virus follow trick vassoura teclado tio orochi vadia desculpa ser homem ai sim ...
5804,2020-04-28 00:13:19+00:00,Essa quarentena tem q acabar logo antes que eu faca uma merda ,"['quarentena', 'q', 'acabar', 'logo', 'antes', 'faca', 'merda']",quarentena q acabar logo antes faca merda
5805,2020-04-28 00:13:19+00:00,Este Guilherme Fiuza e sensacional!!!  #DerreteMBL  Moro e um Judas!! #FechadoComBolsonaro,"['guilherme', 'fiuza', 'sensacional', 'derretembl', 'moro', 'judas', 'fechadocombolsonaro']",guilherme fiuza sensacional derretembl moro judas fechadocombolsonaro
5806,2020-04-28 00:13:19+00:00,como parar de ser inutil nessa quarentena google pesquisar,"['parar', 'ser', 'inutil', 'nessa', 'quarentena', 'google', 'pesquisar']",parar ser inutil nessa quarentena google pesquisar
5808,2020-04-28 00:13:19+00:00,@gizellybicalho Giii nao fica perto da Mari   ela foi numa festa da Pugliesi nao estava de quarentena   pode transm... https://t.co/1AoXEwvPz5,"['giii', 'nao', 'fica', 'perto', 'mari', 'festa', 'pugliesi', 'nao', 'quarentena', 'pode', 'transm', '...']",giii nao fica perto mari festa pugliesi nao quarentena pode transm ...
5809,2020-04-28 00:13:20+00:00,Desrespeito ao isolamento social e maior em areas onde Bolsonaro tem mais apoio  diz estudo https://t.co/uB49T394CD,"['desrespeito', 'isolamento', 'social', 'maior', 'areas', 'onde', 'bolsonaro', 'apoio', 'diz', 'estudo']",desrespeito isolamento social maior areas onde bolsonaro apoio diz estudo
5810,2020-04-28 00:13:20+00:00,Lembrando aqui o que fiz antes da quarentena,"['lembrando', 'aqui', 'fiz', 'antes', 'quarentena']",lembrando aqui fiz antes quarentena
5811,2020-04-28 00:13:20+00:00,estou a mais de 2 meses d quarentena  alguem pelo amor d Deus me mande uma prr de uma mensagem  direct  email  sla,"['2', 'meses', 'd', 'quarentena', 'alguem', 'amor', 'd', 'deus', 'mande', 'prr', 'mensagem', 'direct', 'email', 'sla']",2 meses d quarentena alguem amor d deus mande prr mensagem direct email sla
5814,2020-04-28 00:13:20+00:00,So hoje eu: -meti a tesoura ma minha franja -desesperei com ead -passei maquiagem p ficar em casa -chorei -fiz pipo... https://t.co/BtLUEQYgUK,"['so', 'hoje', 'meti', 'tesoura', 'ma', 'franja', 'desesperei', 'ead', 'passei', 'maquiagem', 'p', 'ficar', 'casa', 'chorei', 'fiz', 'pipo', '...']",so hoje meti tesoura ma franja desesperei ead passei maquiagem p ficar casa chorei fiz pipo ...
5819,2020-04-28 00:13:21+00:00,coe tropa  vou entrar em quarentena de verdade  devido algumas suspeita de corona aqui perto de casa,"['coe', 'tropa', 'vou', 'entrar', 'quarentena', 'verdade', 'devido', 'algumas', 'suspeita', 'corona', 'aqui', 'perto', 'casa']",coe tropa vou entrar quarentena verdade devido algumas suspeita corona aqui perto casa
5820,2020-04-28 00:13:21+00:00,A quarentena me faz sentir falta das criancas,"['quarentena', 'faz', 'sentir', 'falta', 'criancas']",quarentena faz sentir falta criancas
5823,2020-04-28 00:13:21+00:00,RT @xiamiana: galera fazendo mil planos pro fim da quarentena. meu plano e ficar uns 15 dias extra trancada pra dar tempo dos com fogo no c...,"['galera', 'fazendo', 'mil', 'planos', 'pro', 'fim', 'quarentena', 'plano', 'ficar', 'uns', '15', 'dias', 'extra', 'trancada', 'pra', 'dar', 'tempo', 'fogo', 'c', '...']",galera fazendo mil planos pro fim quarentena plano ficar uns 15 dias extra trancada pra dar tempo fogo c ...
5827,2020-04-28 00:13:21+00:00,Voce  e voce mesmo que esta dando role nessa quarentena... VOCE E UM MERDA EGOISTA SEM O MINIMO DE EMPATIA,"['voce', 'voce', 'dando', 'role', 'nessa', 'quarentena', '...', 'voce', 'merda', 'egoista', 'minimo', 'empatia']",voce voce dando role nessa quarentena ... voce merda egoista minimo empatia
5828,2020-04-28 00:13:21+00:00,O que consegue tornar a quarentena menos insuportavel e desenhar https://t.co/hL7BD0CnzD,"['consegue', 'tornar', 'quarentena', 'menos', 'insuportavel', 'desenhar']",consegue tornar quarentena menos insuportavel desenhar
5830,2020-04-28 00:13:22+00:00,RT @Stephanimelo4: Qui odio kkkk kkkkkkkkk,"['qui', 'odio', 'kkk', 'kkk']",qui odio kkk kkk
5831,2020-04-28 00:13:22+00:00,Noite + quarentena+ chuva sempre parece ser 2 da manha,"['noite', 'quarentena', 'chuva', 'sempre', 'parece', 'ser', '2', 'manha']",noite quarentena chuva sempre parece ser 2 manha
5832,2020-04-28 00:13:22+00:00,Senhor acaba logo com essa quarentena eu nao aguento mais,"['senhor', 'acaba', 'logo', 'quarentena', 'nao', 'aguento']",senhor acaba logo quarentena nao aguento
5833,2020-04-28 00:13:22+00:00,@G_roesler @lsf_ana Sou de Canoas. Depois que essa merda der uma passada  eu tenho interesse. Ja comecei a praticar... https://t.co/rJJQN6BDfv,"['canoas', 'merda', 'der', 'passada', 'interesse', 'ja', 'comecei', 'praticar', '...']",canoas merda der passada interesse ja comecei praticar ...
5834,2020-04-28 00:13:22+00:00,Ja imaginou se vcs boicotassem seu parca que faz role na quarentena igual boicotaram a pugliesi???,"['ja', 'imaginou', 'vcs', 'boicotassem', 'parca', 'faz', 'role', 'quarentena', 'igual', 'boicotaram', 'pugliesi']",ja imaginou vcs boicotassem parca faz role quarentena igual boicotaram pugliesi
5837,2020-04-28 00:13:22+00:00,ansiosa pra essa quarentena acabar e eu fazer minha tatuagem hihi,"['ansiosa', 'pra', 'quarentena', 'acabar', 'fazer', 'tatuagem', 'hihi']",ansiosa pra quarentena acabar fazer tatuagem hihi
5838,2020-04-28 00:13:23+00:00,RT @tainaferr_tay: Continua indo pra encontro de moto ao inves de respeitar a quarentena  q vc vai apostar uma corrida com o paul Walker ja...,"['continua', 'indo', 'pra', 'encontro', 'moto', 'inves', 'respeitar', 'quarentena', 'q', 'vc', 'vai', 'apostar', 'corrida', 'paul', 'walker', 'ja', '...']",continua indo pra encontro moto inves respeitar quarentena q vc vai apostar corrida paul walker ja ...
5840,2020-04-28 00:13:23+00:00,RT @ggustavo_vieira: @_cnur Mas olha que eu queria um justamente que durasse so a quarentena kkk,"['olha', 'queria', 'justamente', 'durasse', 'so', 'quarentena', 'kkk']",olha queria justamente durasse so quarentena kkk
5843,2020-04-28 00:13:23+00:00,@__narutinho__ @nukenindegrife @_Hyuuga_Neji_ @yamanaksx @DemonKata vem substituir minha mae  nao aguento mais fica... https://t.co/yQ336iDkn8,"['vem', 'substituir', 'mae', 'nao', 'aguento', 'fica', '...']",vem substituir mae nao aguento fica ...
5847,2020-04-28 00:13:24+00:00,e sempre bom um bixcoito na quarentena ne   #SonhosLGBTQ  #LGBTQuarantine https://t.co/d4syx4fuej,"['sempre', 'bom', 'bixcoito', 'quarentena', 'ne', 'sonhoslgbtq', 'lgbtquarantine']",sempre bom bixcoito quarentena ne sonhoslgbtq lgbtquarantine
5848,2020-04-28 00:13:24+00:00,RT @gustmadu: ja chegaram naquela fase da quarentena que estao cansados de tudo??? que tudo te irrita??? que tudo te magoa e deixa triste??...,"['ja', 'chegaram', 'naquela', 'fase', 'quarentena', 'estao', 'cansados', 'tudo', 'tudo', 'irrita', 'tudo', 'magoa', 'deixa', 'triste', '...']",ja chegaram naquela fase quarentena estao cansados tudo tudo irrita tudo magoa deixa triste ...
5849,2020-04-28 00:13:24+00:00,PLMDS  DIZ QUE E SERIO ESSA TOUR ICONICA VAI PARA O NETFLIX   Bey nao me mata na quarentena.,"['plmds', 'diz', 'serio', 'tour', 'iconica', 'vai', 'netflix', 'bey', 'nao', 'mata', 'quarentena']",plmds diz serio tour iconica vai netflix bey nao mata quarentena
5852,2020-04-28 00:13:24+00:00,@Jezoliveira Jessica todos nos estamos vulneraveis a pegar o corona  nem por isso a gente teve a responsabilidade d... https://t.co/Ejr2NJ96bM,"['jessica', 'todos', 'vulneraveis', 'pegar', 'corona', 'gente', 'responsabilidade', 'd', '...']",jessica todos vulneraveis pegar corona gente responsabilidade d ...
5853,2020-04-28 00:13:25+00:00,RT @beckydiniz: vou ser bem didatica  preste atencao!  estamos de QUARENTENA  isolamento. isolamento nao e ir almocar na casa da vo. isolam...,"['vou', 'ser', 'bem', 'didatica', 'preste', 'atencao', 'quarentena', 'isolamento', 'isolamento', 'nao', 'ir', 'almocar', 'casa', 'vo', 'isolam', '...']",vou ser bem didatica preste atencao quarentena isolamento isolamento nao ir almocar casa vo isolam ...
5855,2020-04-28 00:13:25+00:00,O tipo de coisa que eu faria com 4 meses de quarentena.,"['tipo', 'coisa', 'faria', '4', 'meses', 'quarentena']",tipo coisa faria 4 meses quarentena
5858,2020-04-28 00:13:25+00:00,Brincadeira na roca durante a quarentena  kkk,"['brincadeira', 'roca', 'durante', 'quarentena', 'kkk']",brincadeira roca durante quarentena kkk
5859,2020-04-28 00:13:25+00:00,a gente ve aquilo q a gente sente falta,"['gente', 've', 'q', 'gente', 'sente', 'falta']",gente ve q gente sente falta
5860,2020-04-28 00:13:26+00:00,Eu to amando ligar para as pessoas q eu gosto nessa quarentena....  meus amigos sao perfeitos aaa,"['to', 'amando', 'ligar', 'pessoas', 'q', 'gosto', 'nessa', 'quarentena', '...', 'amigos', 'sao', 'perfeitos', 'aaa']",to amando ligar pessoas q gosto nessa quarentena ... amigos sao perfeitos aaa
5861,2020-04-28 00:13:26+00:00,Billy Porter cantando The Man That Got Away e a minha nova religiao (e to ouvindo todo dia nessa quarentena),"['billy', 'porter', 'cantando', 'the', 'man', 'that', 'got', 'away', 'nova', 'religiao', 'to', 'ouvindo', 'todo', 'dia', 'nessa', 'quarentena']",billy porter cantando the man that got away nova religiao to ouvindo todo dia nessa quarentena
5862,2020-04-28 00:13:26+00:00,RT @fromis_9br: Pessoal  por favor deem muito amor ao nosso canal de legendas. Fazemos tudo com muito carinho e esforco especialmente para...,"['pessoal', 'favor', 'deem', 'amor', 'canal', 'legendas', 'fazemos', 'tudo', 'carinho', 'esforco', 'especialmente', '...']",pessoal favor deem amor canal legendas fazemos tudo carinho esforco especialmente ...
5863,2020-04-28 00:13:26+00:00,Nossa  to com saudade da minha avo.   Mas ate mesmo antes da quarentena eu nao tava indo muito la pq sou uma otaria.,"['to', 'saudade', 'avo', 'ate', 'antes', 'quarentena', 'nao', 'tava', 'indo', 'la', 'pq', 'otaria']",to saudade avo ate antes quarentena nao tava indo la pq otaria
5864,2020-04-28 00:13:26+00:00,Agora e: quando acabar a quarentena,"['agora', 'acabar', 'quarentena']",agora acabar quarentena
5865,2020-04-28 00:13:26+00:00,Parece o do Marcelo,"['parece', 'marcelo']",parece marcelo
5866,2020-04-28 00:13:26+00:00,RT @m10mari: Gente  serio. Quando a quarentena acabar eu vou jogar futebol ate minha perna cair. ME CHAMEM PRO FUT MIGAS,"['gente', 'serio', 'quarentena', 'acabar', 'vou', 'jogar', 'futebol', 'ate', 'perna', 'cair', 'chamem', 'pro', 'fut', 'migas']",gente serio quarentena acabar vou jogar futebol ate perna cair chamem pro fut migas
5867,2020-04-28 00:13:26+00:00,RT @Berco_do_Mundo: Dicas para as familias que planeiam uma visita a #Disney  quando o isolamento terminar #viagens https://t.co/tfymHDkZjF,"['dicas', 'familias', 'planeiam', 'visita', 'disney', 'isolamento', 'terminar', 'viagens']",dicas familias planeiam visita disney isolamento terminar viagens
5868,2020-04-28 00:13:27+00:00,RT @NazareAmarga: quarentena: a  eu: calma que eu nao vou pirar  JA PIREI  #LuanHistoria,"['quarentena', 'calma', 'nao', 'vou', 'pirar', 'ja', 'pirei', 'luanhistoria']",quarentena calma nao vou pirar ja pirei luanhistoria
5869,2020-04-28 00:13:27+00:00,@mblivrenews @MBLivre Se pega pelo anus  ai no MBL seria uma quarentena em massa nao sobrava um . #DerreteMBL... https://t.co/5YOOXxPPq3,"['pega', 'anus', 'ai', 'mbl', 'quarentena', 'massa', 'nao', 'sobrava', 'derretembl', '...']",pega anus ai mbl quarentena massa nao sobrava derretembl ...
5870,2020-04-28 00:13:27+00:00,RT @crf_bren: a quarentena tem me deixado insuportavel e surtada demais  como lidar?????,"['quarentena', 'deixado', 'insuportavel', 'surtada', 'demais', 'lidar']",quarentena deixado insuportavel surtada demais lidar
5872,2020-04-28 00:13:28+00:00,Eu nao noivei na quarentena nao ne ?! ,"['nao', 'noivei', 'quarentena', 'nao', 'ne']",nao noivei quarentena nao ne
5873,2020-04-28 00:13:28+00:00,Pra mim um dos melhores lugares do mundo e a igreja  e o melhor lugar p limpar a mente  o coracao e se sentir bem ... https://t.co/q4lMV0SbCc,"['pra', 'mim', 'melhores', 'lugares', 'mundo', 'igreja', 'melhor', 'lugar', 'p', 'limpar', 'mente', 'coracao', 'sentir', 'bem', '...']",pra mim melhores lugares mundo igreja melhor lugar p limpar mente coracao sentir bem ...
5874,2020-04-28 00:13:28+00:00,Fazendo brownie mais uma vez nessa quarentena rsrs (5 vezes no total ),"['fazendo', 'brownie', 'vez', 'nessa', 'quarentena', 'rsrs', '5', 'vezes', 'total']",fazendo brownie vez nessa quarentena rsrs 5 vezes total
5875,2020-04-28 00:13:28+00:00,quando a quarentena acabar (se acabar) eu vou correr pra abracar ela tao forte ,"['quarentena', 'acabar', 'acabar', 'vou', 'correr', 'pra', 'abracar', 'tao', 'forte']",quarentena acabar acabar vou correr pra abracar tao forte
5877,2020-04-28 00:13:28+00:00,Governo: auxilio emergencial pra ajudar durante a quarentena pra evitar aglomeracoes  As pessoas:,"['governo', 'auxilio', 'emergencial', 'pra', 'ajudar', 'durante', 'quarentena', 'pra', 'evitar', 'aglomeracoes', 'pessoas']",governo auxilio emergencial pra ajudar durante quarentena pra evitar aglomeracoes pessoas
5879,2020-04-28 00:13:28+00:00,ok quarentena nao ta me fazendo bem msm... to desenhando na parede do meu quarto,"['ok', 'quarentena', 'nao', 'ta', 'fazendo', 'bem', 'msm', '...', 'to', 'desenhando', 'parede', 'quarto']",ok quarentena nao ta fazendo bem msm ... to desenhando parede quarto
5880,2020-04-28 00:13:29+00:00,Qlqr festa dps dessa quarentena  Eu:,"['qlqr', 'festa', 'dps', 'dessa', 'quarentena']",qlqr festa dps dessa quarentena
5881,2020-04-28 00:13:29+00:00,@DarkWolfRJ2 @Rogeriojaguar1 @RenovaMidia Enquanto houver pessoas desrespeitando o isolamento e os cuidados c a hig... https://t.co/Lfixj3eQOU,"['enquanto', 'pessoas', 'desrespeitando', 'isolamento', 'cuidados', 'c', 'hig', '...']",enquanto pessoas desrespeitando isolamento cuidados c hig ...
5882,2020-04-28 00:13:29+00:00,Nao estou preparada psicologicamente  Nao consigo me manter em paz nem na quarentena,"['nao', 'preparada', 'psicologicamente', 'nao', 'consigo', 'manter', 'paz', 'quarentena']",nao preparada psicologicamente nao consigo manter paz quarentena
5883,2020-04-28 00:13:29+00:00,frustrada (mas nao surpresa) com esse monte de gente que burla o isolamento social enquanto vejo meu amigos trabalh... https://t.co/4xnYHu6moO,"['frustrada', 'nao', 'surpresa', 'monte', 'gente', 'burla', 'isolamento', 'social', 'enquanto', 'vejo', 'amigos', 'trabalh', '...']",frustrada nao surpresa monte gente burla isolamento social enquanto vejo amigos trabalh ...
5884,2020-04-28 00:13:29+00:00,Se eu nao sou maria  entao me diz como gerei e pari essa crianca no meio da quarentena???,"['nao', 'maria', 'entao', 'diz', 'gerei', 'pari', 'crianca', 'meio', 'quarentena']",nao maria entao diz gerei pari crianca meio quarentena
5885,2020-04-28 00:13:30+00:00,RT @kkkssia: etep aiai ne. tem uns q salvam mas no geral eh uns menino com dinheiro q fazem role na quarentena. o povo q salva realmente sa...,"['etep', 'aiai', 'ne', 'uns', 'q', 'salvam', 'geral', 'eh', 'uns', 'menino', 'dinheiro', 'q', 'fazem', 'role', 'quarentena', 'povo', 'q', 'salva', 'realmente', 'sa', '...']",etep aiai ne uns q salvam geral eh uns menino dinheiro q fazem role quarentena povo q salva realmente sa ...
5889,2020-04-28 00:13:31+00:00,RT @j_riboldia: Dificil resposta porque o BOTOX que tirar o primeiro lugar em quarentena no mundo #ForaDoria,"['dificil', 'resposta', 'porque', 'botox', 'tirar', 'primeiro', 'lugar', 'quarentena', 'mundo', 'foradoria']",dificil resposta porque botox tirar primeiro lugar quarentena mundo foradoria
5890,2020-04-28 00:13:31+00:00,eu tinha exatamente 1600 reais na minha conta  no comeco da quarentena  tenho apenas 450 agora  ACABA LOGO QUARENTE... https://t.co/Jn6XNjssmy,"['exatamente', '1600', 'reais', 'conta', 'comeco', 'quarentena', 'apenas', '450', 'agora', 'acaba', 'logo', 'quarente', '...']",exatamente 1600 reais conta comeco quarentena apenas 450 agora acaba logo quarente ...
5891,2020-04-28 00:13:31+00:00,RT @yoongoomin: filmes  series  shows e toda discografia do bts no drive para se distrair nessa quarentena; a thread parte 1,"['filmes', 'series', 'shows', 'toda', 'discografia', 'bts', 'drive', 'distrair', 'nessa', 'quarentena', 'thread', 'parte', '1']",filmes series shows toda discografia bts drive distrair nessa quarentena thread parte 1
5892,2020-04-28 00:13:31+00:00,Conhecer-me foi a melhor parte desta quarentena!,"['conhecer-me', 'melhor', 'parte', 'desta', 'quarentena']",conhecer-me melhor parte desta quarentena
5893,2020-04-28 00:13:31+00:00,Pra me distrair durante a quarentena resolvi assistir filmes hj  escolhi eu sou a lenda  acho que nao foi uma boa i... https://t.co/3nGTZVdd2Q,"['pra', 'distrair', 'durante', 'quarentena', 'resolvi', 'assistir', 'filmes', 'hj', 'escolhi', 'lenda', 'acho', 'nao', 'boa', 'i', '...']",pra distrair durante quarentena resolvi assistir filmes hj escolhi lenda acho nao boa i ...
5895,2020-04-28 00:13:32+00:00,RT @henriqueoutfit: Chegar ao filha da puta do ginasio e rebentar com um treino de 4 horas.,"['chegar', 'filha', 'puta', 'ginasio', 'rebentar', 'treino', '4', 'horas']",chegar filha puta ginasio rebentar treino 4 horas
5898,2020-04-28 00:13:32+00:00,@gukiest Meu pai fez as pazes cmg comprando bolo pos briga de quarentena,"['pai', 'fez', 'pazes', 'cmg', 'comprando', 'bolo', 'pos', 'briga', 'quarentena']",pai fez pazes cmg comprando bolo pos briga quarentena
5899,2020-04-28 00:13:33+00:00,RT @pulcheriov: @mblivrenews @MBLivre Se pega pelo anus  ai no MBL seria uma quarentena em massa nao sobrava um . #DerreteMBL  #FechadoComB...,"['pega', 'anus', 'ai', 'mbl', 'quarentena', 'massa', 'nao', 'sobrava', 'derretembl', 'fechadocomb', '...']",pega anus ai mbl quarentena massa nao sobrava derretembl fechadocomb ...
