date,text
Tue Apr 28 00:09:21 +0000 2020,"RT @jvbessa: Quando voce ve pessoas com 46  48 anos de idade dizendo que custou uma pandemia para ""descobrir que sabe cozinhar  lavar e pas..."
Tue Apr 28 00:09:21 +0000 2020,Nao sei oque esta maid dificil hj no Brasil  receber os 600 reais do auxilio emergencial  ou ter aulas EAD....ta di... https://t.co/fZSa2eVCdI
Tue Apr 28 00:09:21 +0000 2020,RT @YoongiBrasil: Quarentena dia 43:  @BTS_twt https://t.co/PCkebn7Eeq
Tue Apr 28 00:09:21 +0000 2020,RT @kyliemotivation: nao sei o que vai ser da minha quarentena sem essas tres cara #BBB20  https://t.co/eTeiQL3YRt
Tue Apr 28 00:09:21 +0000 2020,queria estar assim com ela
Tue Apr 28 00:09:21 +0000 2020,@billieclouds A quarentena n ta fazendo bem p gente
Tue Apr 28 00:09:21 +0000 2020,RT @____Srkv: Acabando a quarentena so quero um emprego meu Deus por favor UM EMPREGO 
Tue Apr 28 00:09:21 +0000 2020,@stlldreamn a gente depois da quarentena https://t.co/aEH2pkUyCy
Tue Apr 28 00:09:22 +0000 2020,RT @luduvicu: Jovens inventam desculpa esfarrapada e incomoda para quebrar quarentena e fazer aglomeracao. Entenda:
Tue Apr 28 00:09:22 +0000 2020,a quarentena e delineado de pinto https://t.co/BKhIceoqGi
Tue Apr 28 00:09:22 +0000 2020,RT @niteroi_sg: Essa quarentena tem feito bem a natureza!  Praia de Icarai https://t.co/LmzDOsPqW8
Tue Apr 28 00:09:22 +0000 2020,af nem na aula de r1 to conseguindo prestar atencao... odeio que a faculdade me obriga a ser produtiva na quarenten... https://t.co/cRpzGG19jL
Tue Apr 28 00:09:22 +0000 2020,RT @rita_mrodrigues: quarentena: a eu: https://t.co/hjQY6sQil9
Tue Apr 28 00:09:22 +0000 2020,@oisunny_ se tu fosse da minha cidade depois da quarentena baixava na tua casa
Tue Apr 28 00:09:22 +0000 2020,@LarissaScarabo1 A quarentena ta me afetando
Tue Apr 28 00:09:22 +0000 2020,Minha decisao da quarentena e decidir onde prefiro que me tratem mal
Tue Apr 28 00:09:23 +0000 2020,Tenho fotos do ceu de todos os dias desde que o isolamento social comecou
Tue Apr 28 00:09:23 +0000 2020,admiracao total por esses profs q estao fazendo essas lives na quarentena p repassar conteudo p as pessoas  eu fico mt feliz em ver isso
Tue Apr 28 00:09:23 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:23 +0000 2020,RT @jamellobr: Nao precisa dizer nada  basta olhar o seu rosto e tentar mergulhar neste olhar e perceber os sofrimentos q ela fez o seu mel...
Tue Apr 28 00:09:23 +0000 2020,Pessoal a quarentena ta me afetando Comecem a se acostumar ao Truco sem black power
Tue Apr 28 00:09:23 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:09:23 +0000 2020,Voce tem 975639383 chances de ficar feliz na quarentena  e so pegar os numeros e me chamar no zip zop... https://t.co/Jcusj0G3wN
Tue Apr 28 00:09:23 +0000 2020,meu irmao ta q nem eu nessa quarentena  a definicao de acordar cedo pra gnt e algum horario antes de 12h rs
Tue Apr 28 00:09:23 +0000 2020,Alguem ainda leva a Vice a serio?
Tue Apr 28 00:09:24 +0000 2020,RT @marisartori_: dia 39 de quarentena eu pintei o @BabuSantana https://t.co/aw4rmEzz0y
Tue Apr 28 00:09:24 +0000 2020,Ficar gata e sarada pra quando acabar a quarentena arrasar nas baladas
Tue Apr 28 00:09:24 +0000 2020,@Tiu__Jack As minas quando te ver  ja mija guarana... rlx que quando acabar a quarentena tu vai pegar Araruama toda kkkk
Tue Apr 28 00:09:24 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:09:24 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:24 +0000 2020,RT @avagardi: as vezes duvido sair solida dessa quarentena. https://t.co/lUArnRFVry
Tue Apr 28 00:09:24 +0000 2020,RT @martafmrosa: A minha esta a caminho  https://t.co/kpm4d11Cmy
Tue Apr 28 00:09:24 +0000 2020,RT @musoverao: konai - te vi furando a quarentena ontem
Tue Apr 28 00:09:25 +0000 2020,@vaivictin a quarentena ta conseguindo piorar oq ja era pior ou seja eu
Tue Apr 28 00:09:25 +0000 2020,RT @miguelcurvelo_: e eu q pensava que a quarentena me ia impedir d gastar o meu dinheiro todo 
Tue Apr 28 00:09:25 +0000 2020,RT @comosenada: q foto linda
Tue Apr 28 00:09:25 +0000 2020,RT @Frazoniss: Enquanto tivermos de quarentena  voces vao ter q me aguentar fazendo esse tipo de besteirouww  https://t.co/AlgIHea85I
Tue Apr 28 00:09:25 +0000 2020,RT @C4roljk: A maioria das mulheres estao se depilando com menos frequencia nessa quarentena (por causa d menor contato cm a sociedade) dai...
Tue Apr 28 00:09:25 +0000 2020,Quarentena dia 347282873538 eu fiquei careca
Tue Apr 28 00:09:25 +0000 2020,RT @Malik_chebeia: Nesta quarentena todas pitas estao a iludir  nao te atrapalhes.
Tue Apr 28 00:09:25 +0000 2020,@loweasy_rg Vai nada  isolamento  eu ainda quero ficar vivo pra ir nos teus churrascos de rica
Tue Apr 28 00:09:25 +0000 2020,nunca postei tanto status como to postando nessa quarentena meus contatos do wpp devem ta ate estranhando kkkkkk
Tue Apr 28 00:09:25 +0000 2020,Mano  olha o tamanho da envergadura da asa!
Tue Apr 28 00:09:26 +0000 2020,RT @Des_ACREditados: Gameleira vazia  pessoal respeitando a quarentena https://t.co/9DcRs1Lwa5
Tue Apr 28 00:09:26 +0000 2020,-diario de quarentena-  escutamos um puta barulho tipo de estalos teddy corre para a cozinha  minha mae vai atras e... https://t.co/iqNtiDYvoE
Tue Apr 28 00:09:26 +0000 2020,RT @TaekookAu95x97: Fics Taekook para ler nessa quarentena e assim por diante; a thread https://t.co/uVMfpbUBb6
Tue Apr 28 00:09:26 +0000 2020,RT @mah13MC: Para Paulo Pinochet Guedes o problema do pais e o funcionalismo publico estar em isolamento e com a geladeira cheia.   Vontade...
Tue Apr 28 00:09:26 +0000 2020,RT @joalinacolors: fanfics joalina e heyna pra le nessa quarentena; a thread https://t.co/Jk1PXG7gOU
Tue Apr 28 00:09:26 +0000 2020,RT @AnnaMellPaula1: Sobre a quarentena kkk tomara q nao flope aqui kkk [?] https://t.co/0hclIAVsd0
Tue Apr 28 00:09:26 +0000 2020,Essas lives me salvam nessa quarentena de merda
Tue Apr 28 00:09:26 +0000 2020,@Bellum_Two nao ta nao  a unica coisa errada e fazer festa durante a quarentena
Tue Apr 28 00:09:26 +0000 2020,Nessa quarentena  percebi q a parede do meu quarto e torta
Tue Apr 28 00:09:26 +0000 2020,o pessoal que ta quebrando a quarentena so vai sentir o peso disso tudo quando tiver alguem que ama muito afetado p... https://t.co/HKJFbCV0a9
Tue Apr 28 00:09:27 +0000 2020,coisas que eu acho que aprendi nessa quarentena: comer com hashi era triste eu escolher com tanta propriedade a com... https://t.co/zaZWhbZFeY
Tue Apr 28 00:09:27 +0000 2020,NAO DA MAIS! EU NAO AGUENTO MAIS ESSA QUARENTENA  ELA VAI ME MATAR
Tue Apr 28 00:09:27 +0000 2020,Cara  minhas amigas tao jogando LOL por causa da quarentena #HELP
Tue Apr 28 00:09:27 +0000 2020,Que MEDO da flexibilizacao/fim da quarentena.
Tue Apr 28 00:09:28 +0000 2020,E  mais um dia de quarentena e eu descobrir que gosto do meu ex ficante
Tue Apr 28 00:09:28 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:09:28 +0000 2020,RT @marcellopes10k: Vem passar a quarentena comigo  rss https://t.co/Mwn0fHtwwH
Tue Apr 28 00:09:28 +0000 2020,"RT @goulart_lenita: Eu estou tao confusa com a quarentena  que ao inves de ler numa mensagem ""Gloria a Deus"" eu li ""Doria Adeus""  E eu nem..."
Tue Apr 28 00:09:28 +0000 2020,RT @C4roljk: A maioria das mulheres estao se depilando com menos frequencia nessa quarentena (por causa d menor contato cm a sociedade) dai...
Tue Apr 28 00:09:28 +0000 2020,eu nos evento
Tue Apr 28 00:09:28 +0000 2020,@clarabecalli @aninha_fracasso Mas ai quando a quarentena acabar o virus vai simplesmente sumir? Ou so o que vai mu... https://t.co/Uri4NT9IOm
Tue Apr 28 00:09:28 +0000 2020,por incrivel q pareca eu so engordei 1 kg nessa quarentena LKKKK
Tue Apr 28 00:09:28 +0000 2020,pq toda vez q ei abro essa tml tem bonecos do the sims se chupando n aguento mais isso moas
Tue Apr 28 00:09:28 +0000 2020,RT @maruaba: vcs tao se fazendo de loco ou ces realmente acreditam que quando acabar a quarentena vai dar pra ir em role lotado sem dar pro...
Tue Apr 28 00:09:28 +0000 2020,eu chegando na primeira festa pos-quarentena https://t.co/ZBoGreXmBD
Tue Apr 28 00:09:29 +0000 2020,"comenta um ""."" e eu digo quem vc deveria beijar dps da quarentena "
Tue Apr 28 00:09:29 +0000 2020,RT @juslxrson: Sempre que a Brie sai na quarentena ela:  - compra flores  - usa a mascara combinando com a sandalia e usa roupas bem despoj...
Tue Apr 28 00:09:29 +0000 2020,Hoje e dia da trabalhadora domestica. 39% das trabalhadoras foram dispensadas de suas funcoes - e as q foram  em ma... https://t.co/IN6Y8X5prr
Tue Apr 28 00:09:29 +0000 2020,Jana Rosa falando que a quarentena vai durar ate 2022 e eu so pensando a respeito https://t.co/KnkUa1N13K
Tue Apr 28 00:09:29 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:30 +0000 2020,"RT @jvbessa: Quando voce ve pessoas com 46  48 anos de idade dizendo que custou uma pandemia para ""descobrir que sabe cozinhar  lavar e pas..."
Tue Apr 28 00:09:30 +0000 2020,Seguimos em quarentena  em Batatal _ Itaocara https://t.co/7OhD2hrxA0
Tue Apr 28 00:09:30 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:30 +0000 2020,nao sei mais qual dia de quarentena e eu e Aline resolvemos virar fitness
Tue Apr 28 00:09:30 +0000 2020,Tirei 100% irritado! https://t.co/pI1ts61oS2
Tue Apr 28 00:09:30 +0000 2020,deixo o cabelo crescer ate o final da quarentena ou rapo ele??
Tue Apr 28 00:09:31 +0000 2020,Alguem pra bater um X1 no CS 1.6 ? so pra passar o tempo msm nessa quarentena
Tue Apr 28 00:09:31 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:31 +0000 2020,@ThaisSesario O role pos quarentena tem que ser assim. Kkkjj
Tue Apr 28 00:09:31 +0000 2020,eu deveria estudar um pouco de matematica pra sair pelo menos um pouco mais inteligente dessa quarentena mas so con... https://t.co/FRyo56cRaq
Tue Apr 28 00:09:31 +0000 2020,nessa quarentena ta liberado surtar quantas vezes por dia??????
Tue Apr 28 00:09:31 +0000 2020,"RT @jvbessa: Quando voce ve pessoas com 46  48 anos de idade dizendo que custou uma pandemia para ""descobrir que sabe cozinhar  lavar e pas..."
Tue Apr 28 00:09:31 +0000 2020,RT @PSDBoficial: Em coletiva realizada hoje  o governador @jdoriajr ressaltou a importancia da adesao da populacao ao isolamento social e a...
Tue Apr 28 00:09:31 +0000 2020,heroi nacional ( berna &amp; davi brasil q fez o video )
Tue Apr 28 00:09:31 +0000 2020,RT @ayrtonline: gente a pugliesi pediu desculpa aparentemente ela so furou a quarentena de forma estrutural [?]
Tue Apr 28 00:09:31 +0000 2020,continua curtindo meus tuites @
Tue Apr 28 00:09:31 +0000 2020,RT @luscas: dia sei la qual da quarentena.. vejo coisas onde nao tem https://t.co/UYBBnqo5l9
Tue Apr 28 00:09:32 +0000 2020,Homenagem a minha amiga @kemillycrvl quando comecaram a brigar com ela sobre a quarentena https://t.co/nuiT4jEMxz
Tue Apr 28 00:09:32 +0000 2020,RT @lxcarvalho: Tudo bem ai embaixo?    Diario da quarentena: sei la que dia.  Louco como tudo na vida de uma mulher gorda e processo  ne...
Tue Apr 28 00:09:32 +0000 2020,Especialista em nutricao cria receita saborosa para diabeticos em quarentena https://t.co/9Ve0m3mKYZ https://t.co/zO7IMrmT2q
Tue Apr 28 00:09:33 +0000 2020,RT @Islasayara: Medo de nao sentir mais vontade de sair quando acabar a quarentena
Tue Apr 28 00:09:33 +0000 2020,ate de quarentena eu consigo inventar merda kkkkkkkkkkkk pqp
Tue Apr 28 00:09:33 +0000 2020,RT @ylopesb: mais um efeito da quarentena https://t.co/e5AR4sXoCy
Tue Apr 28 00:09:33 +0000 2020,RT @jardim_suzane: Mamae nao foi chamada pro BBB (ganharia se fosse  claro) por isso tamo humildemente na luta pra ajudar a nossa neguinha...
Tue Apr 28 00:09:33 +0000 2020,RT @BrCostaBr: O ministro falando que o povo vai ser liberado da quarentena.   50% do povo na rua ja.
Tue Apr 28 00:09:33 +0000 2020,RT @babi: O fandom da Manu cancelando a BRUNA MARQUEZINE que disse que tudo bem se a Thelma ganhar  QUARENTENA POR FAVOR ACABE LOGO tira es...
Tue Apr 28 00:09:33 +0000 2020,voce tem 986619181 chances de ficar feliz na quarentena  e so pegar os numeros e me chamar no zip zop... https://t.co/UUCdW5uJ1Z
Tue Apr 28 00:09:33 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:34 +0000 2020,@leandroembu ... a tempos atras  tinha a pretensao de colaborar de alguma forma com o projeto  mas acabei me deixan... https://t.co/RmjpEEyt5A
Tue Apr 28 00:09:34 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:34 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:34 +0000 2020,RT @Sofia_140503: E so a mim ou a quarentena anda por toda a gente sem paciencia Eu ja perdi a minha toda
Tue Apr 28 00:09:34 +0000 2020,@VacelyD @kimpkat alguem tem que respeitar a quarentena  ja que nao e so uma gripezinha
Tue Apr 28 00:09:34 +0000 2020,"Por que diabos do nada  em meio a quarentena  eu tenho a sensacao de ""estou esquecendo algo pra amanha""?"
Tue Apr 28 00:09:34 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:09:34 +0000 2020,acaba logo quarentena q eu vou conhecer o mundao
Tue Apr 28 00:09:34 +0000 2020,meu pensamento de todo santo dia nessa quarentena
Tue Apr 28 00:09:34 +0000 2020,Esperando dar o horario de tomar medicacao pra dormir  ja estive melhor nessa quarentena viu 
Tue Apr 28 00:09:34 +0000 2020,RT @oemputecido: eu passando pano pra mim mesmo dps de furar a quarentena https://t.co/pF8PRjsoTm
Tue Apr 28 00:09:35 +0000 2020,RT @JefinhoMenes: Mano isso aqui e um tapa na cara.  Faz uma semana que nao atualizam o boletim epidemiologico.  Nao tem plano de quarenten...
Tue Apr 28 00:09:35 +0000 2020,@giuliaotu marquei de ir na casa dele depois da quarentena
Tue Apr 28 00:09:35 +0000 2020,[27/4 21:03] Aysha: Meu aniversario e sexta  vai me da oq de presente [27/4 21:03] Vinicius: essa sexta???? [27/4 2... https://t.co/1ZlMCElktm
Tue Apr 28 00:09:35 +0000 2020,RT @bookstansxsx: para de andar idiota do caralho respeita a quarentena porra  enfia seu ego e egoismo no cu e entenda de uma vez por todas...
Tue Apr 28 00:09:35 +0000 2020,Tem dias que nada tira minha felicidade  mas tem outros que eu bem sinto que ela existe dentro de mim! Acho que tod... https://t.co/6Sgv0EHZlA
Tue Apr 28 00:09:35 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:09:35 +0000 2020,Essa quarentena ainda vai me matar!!!
Tue Apr 28 00:09:35 +0000 2020,VO LANCAR UM VIDEO ASSIM COM A DUDA QND A QUARENTENA ACABAR
Tue Apr 28 00:09:35 +0000 2020,RT @lucaspireslimam: EAE SEUS FILHOS DA PUTA FURA QUARENTENA viram a reportagem dos 90 funcionarios do hospital que estao desde o dia 25 de...
Tue Apr 28 00:09:35 +0000 2020,se eu sair do isolamento e pq eu fui bater em alg crtz
Tue Apr 28 00:09:35 +0000 2020,RT @fIaviogarage: Sabe pq acontece essas coisas?  1 - Pq ela sempre bateu o cartao na empresa militancia s/a  ta sempre devendo satisfacao...
Tue Apr 28 00:09:35 +0000 2020,RT @euperciu: como explicar o brasil nessa quarentena: https://t.co/g6JOih3pc9
Tue Apr 28 00:09:35 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
Tue Apr 28 00:09:35 +0000 2020,"RT @euyasmingarrido: No inicio  a gente dizia: ""Calma  so o nome e quarentena  mas nao vamos ficar em casa 40 dias"". Hoje ja e meu 41o dia..."
Tue Apr 28 00:09:36 +0000 2020,RT @potterish: Onde voce passaria sua quarentena? https://t.co/QJKyeILwDq
Tue Apr 28 00:09:36 +0000 2020,"RT @jvbessa: Quando voce ve pessoas com 46  48 anos de idade dizendo que custou uma pandemia para ""descobrir que sabe cozinhar  lavar e pas..."
Tue Apr 28 00:09:36 +0000 2020,Off: tambem fariam ou eu to real alucinando na quarentena?......
Tue Apr 28 00:09:36 +0000 2020,RT @viniccius13: Bora pular corda? Melhor exercicio pra fazer em casa nessa quarentena... https://t.co/fe8AHvC2Ho
Tue Apr 28 00:09:36 +0000 2020,RT @brumillamoments: Brumilla fazendo nossa quarentena ser melhor hahahahah https://t.co/2w4V1TgWuc
Tue Apr 28 00:09:36 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:36 +0000 2020,RT @piioliveiira: Procura-se namorado para a quarentena
Tue Apr 28 00:09:36 +0000 2020,quarentena fez me conhecer pessoal brutal  obrigado Corona
Tue Apr 28 00:09:36 +0000 2020,essa quarentena ta fudendo com tudo
Tue Apr 28 00:09:36 +0000 2020,RT @dumah: todas as vezes que me olhei no espelho durante essa quarentena foi assim https://t.co/p64xzhHE0L
Tue Apr 28 00:09:36 +0000 2020,a quarentena ja me fez fazer ate exercicio meu Deus
Tue Apr 28 00:09:37 +0000 2020,um mes de quarentena  comi bastante https://t.co/Yw1fJcIdOl
Tue Apr 28 00:09:37 +0000 2020,Extravasando os sentimentos de quarentena com essa aqui que e das brabas   https://t.co/VjtjmxDild
Tue Apr 28 00:09:37 +0000 2020,RT @juliaamikaelle: Homenagem a minha amiga @kemillycrvl quando comecaram a brigar com ela sobre a quarentena https://t.co/nuiT4jEMxz
Tue Apr 28 00:09:37 +0000 2020,A quarentena tem que acabar
Tue Apr 28 00:09:37 +0000 2020,RT @CCambara2: Alemanha fechou tudo por um curto periodo  testou todo mundo  e em breve voltara a normalidade. Brasil boicota OMS  nao test...
Tue Apr 28 00:09:37 +0000 2020,Dane-se quem nao gosta de mim. Aos que gostam  retribuirei da mesma forma. O amor Deus que eu nunca posso perder. D... https://t.co/Eaw1JLymJ3
Tue Apr 28 00:09:37 +0000 2020,Mais um dia de isolamento. https://t.co/PIKRipAuTb
Tue Apr 28 00:09:37 +0000 2020,RT @universitariaOF: chega o Natal mas a quarentena n acaba https://t.co/fhJC9esqQt
Tue Apr 28 00:09:37 +0000 2020,@lunais_ 39  MEU DEUS THAIS SABE OQ SIGNIFICA???????????????  AMANHA A GNT VAI TA NO DIA 40 da QUARENTENA CACETE
Tue Apr 28 00:09:38 +0000 2020,dia ??????? da quarentena: tentando aprender a tocar violao
Tue Apr 28 00:09:38 +0000 2020,Eu vou correndo pra Italia quando a quarentena acabar  que pais incrivel
Tue Apr 28 00:09:38 +0000 2020,RT @TinocoLuiza7: Pelinca no primeiro fds pos quarentena.
Tue Apr 28 00:09:38 +0000 2020,RT @gabriellebragg2: +1 dessa quarentena braba  https://t.co/Eyy2KE6Ax6
Tue Apr 28 00:09:38 +0000 2020,eu fico puta vendo estudantes da area da saude furando a quarentena
Tue Apr 28 00:09:38 +0000 2020,RT @anawithanearth: jovens furam a quarentena pra cantar pra medicos que querem que eles fiquem em casa
Tue Apr 28 00:09:38 +0000 2020,culpa da quarentena
Tue Apr 28 00:09:38 +0000 2020,RT @Beafonseca9: Irrita-me estar aqui a cumprir mais de 40 e tal dias de quarentena sem ver NINGUEM enquanto voces andam ai com os vossos/a...
Tue Apr 28 00:09:38 +0000 2020,@paulosrgiorange @_LOGAN______ @AndarilhoGPGUIA @dp_jackie @PuttodaMooca @tricoloritalian @IndicaGp @RuivoHell... https://t.co/CdElU1eOdo
Tue Apr 28 00:09:38 +0000 2020,RT @rita_mrodrigues: quarentena: a eu: https://t.co/hjQY6sQil9
Tue Apr 28 00:09:38 +0000 2020,Quero uma pistinha depois que essa quarentena acabar
Tue Apr 28 00:09:38 +0000 2020,sintomas quarentena ne possivel
Tue Apr 28 00:09:38 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:38 +0000 2020,@DryelleLicoure Agente tbm prima ! Vem passar quarentena aqui
Tue Apr 28 00:09:39 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:39 +0000 2020,RT @carpediem_baby6: estou entrando em depressao nessa quarentena  nem sei se vou terminar o ano com vida  ja estou ha mais de um mes sem s...
Tue Apr 28 00:09:39 +0000 2020,Se tem uma coisa que eu fiz nessa quarentena foi ajudar a ciencia brasileira. Ja respondi questionario da Fiocruz ... https://t.co/7xqg7hxHvC
Tue Apr 28 00:09:39 +0000 2020,Se a Manu ganhar  vou furar a quarentena
Tue Apr 28 00:09:39 +0000 2020,E eu e o @andrefhell que fomos parados pela policia KKKKKKKK #fiqueemcasa #quarentena #naosai
Tue Apr 28 00:09:39 +0000 2020,Uma das coisas que me faz feliz nessa quarentena e irritar o Cassio falando mal da Anitta com o Andre
Tue Apr 28 00:09:39 +0000 2020,RT @Joao_RodrFerr: Nos vamos um churrascao de todo mundo que passou o aniversario na quarentena depois ne?
Tue Apr 28 00:09:39 +0000 2020,RT @kichobin: o primeiro role pos quarentena tem a obrigacao de ser assim  https://t.co/EfkmAsK0mc
Tue Apr 28 00:09:39 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:39 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:09:40 +0000 2020,BBB vai acabar hoje  o que vai ser da minha quarentena agora? #BBB20
Tue Apr 28 00:09:40 +0000 2020,RT @danilo_sanches: sera q o brasileiro ta bem na quarentena https://t.co/tJ31mDYWFT
Tue Apr 28 00:09:40 +0000 2020,RT @Breninn2K: @Mt3333 @bailedopc quarentena acabar tinha q rolar em
Tue Apr 28 00:09:40 +0000 2020,Nunca fui p um bar de vdd em slz Alguem me convida um dia Pos quarentena
Tue Apr 28 00:09:40 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:09:40 +0000 2020,Vao la no video da traidora @joicehasselmann que se elegeu gracas a @jairbolsonaro e deixe seu deslike... os judas... https://t.co/GwOC6zgmvu
Tue Apr 28 00:09:40 +0000 2020,Sou inseguro com isso sim  mas eu passei 8 meses conversando com minha ex so pela internet antes de qlqr coisa enta... https://t.co/ifLPOT46I8
Tue Apr 28 00:09:40 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:09:40 +0000 2020,Dia sei la qual da quarentena ja
Tue Apr 28 00:09:40 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:09:40 +0000 2020,RT @luscas: dia sei la qual da quarentena.. vejo coisas onde nao tem https://t.co/UYBBnqo5l9
Tue Apr 28 00:09:41 +0000 2020,Quarentena dia ????????  Nao tirei uma foto decente ainda
Tue Apr 28 00:09:41 +0000 2020,RT @joalinacolors: fanfics joalina e heyna pra le nessa quarentena; a thread https://t.co/Jk1PXG7gOU
Tue Apr 28 00:09:41 +0000 2020,RT @GFiuza_Oficial: E Mandetta exonerou a vergonha na cara ao sair abracando seus puxa-sacos sem mascara em ambiente fechado e aglomerado d...
Tue Apr 28 00:09:41 +0000 2020,RT @wtferzi: 0 psicologico pra quarentena
Tue Apr 28 00:09:41 +0000 2020,RT @venturaprofana: nao sei se sempre fui chata ou se a quarentena me tornou insuportavel
Tue Apr 28 00:09:41 +0000 2020,RT @mulherqueopina: Influenciadores como a Pugliesi ganham dinheiro expondo rotina. Para que milhoes assistam a rotina deve ser de causar d...
Tue Apr 28 00:09:41 +0000 2020,@tristheus acaba quarentena
Tue Apr 28 00:09:42 +0000 2020,RT @thicico: Meus vizinhos ja aprenderam a cozinhar na quarentena. O cheiro de comida queimada dos primeiros dias foi substituido pelo de m...
Tue Apr 28 00:09:42 +0000 2020,RT @JefinhoMenes: Mano isso aqui e um tapa na cara.  Faz uma semana que nao atualizam o boletim epidemiologico.  Nao tem plano de quarenten...
Tue Apr 28 00:09:42 +0000 2020,"""Essa quarentena vai acabar quando?""  Amiga  ela nem comecou"
Tue Apr 28 00:09:42 +0000 2020,RT @babi: O fandom da Manu cancelando a BRUNA MARQUEZINE que disse que tudo bem se a Thelma ganhar  QUARENTENA POR FAVOR ACABE LOGO tira es...
Tue Apr 28 00:09:42 +0000 2020,RT @prefdeteresina: Toda pessoa importa. Seja a favor do isolamento social e evite escolhas dificeis. https://t.co/ACVjFUNFU4
Tue Apr 28 00:09:42 +0000 2020,@joaquimsilvajs Caramba mano  isolamento e foda  quando vc nao tem o seu amigo do lado para festejar isso e triste demais
Tue Apr 28 00:09:42 +0000 2020,seria massa se eu fizesse um feat. com uma pessoa de cada estado nessa quarentena pra lancar um album compilado? se... https://t.co/TwquNkrJu5
Tue Apr 28 00:09:43 +0000 2020,RT @JornalOGlobo: Novo secretario-executivo da Saude diz que isolamento nao deu resultado em alguns lugares  sem citar exemplos https://t.c...
Tue Apr 28 00:09:43 +0000 2020,Dia nao sei mais qual da quarentena: depilei minha irma na cera
Tue Apr 28 00:09:43 +0000 2020,@Ubirajara_ eu nunca gostei de refri  mas entrei de ferias em dezembro emendando com a quarentena + bebidas dos eve... https://t.co/bG33TsSTJi
Tue Apr 28 00:09:43 +0000 2020,RT @VEstrelo: Entro no tt e vejo gajos a segurar shampoo com a pila... quarentena ta mesmo afetar a cabeca das pessoas
Tue Apr 28 00:09:43 +0000 2020,@lvcsmorn imagina os cara loco na abstinencia de quarentena
Tue Apr 28 00:09:43 +0000 2020,Quero expor minha situacao academica durante essa quarentena. - Inicialmente rolou um debate no grupo da facul  par... https://t.co/tl4cjdOpPg
Tue Apr 28 00:09:43 +0000 2020,@SarahLSKarafiol @minsaude Como eu disse  veja noticias da cidade. Voce nao mora aqui e ta se baseando em outros fa... https://t.co/Lm20V3WnKr
Tue Apr 28 00:09:43 +0000 2020,RT @ogabriel_mirand: eu querendo aula presencial agora / eu depois do segundo dia de aula apos a quarentena:
Tue Apr 28 00:09:43 +0000 2020,RT @babimarquees_: a quarentena chegou num nivel q eu n achei q chegaria  de eu dar conselho p paiva e n ela p mim..........
Tue Apr 28 00:09:43 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:09:44 +0000 2020,RT @mvitorodrigues: E o sujeito indignado com a ressaca apos ter tomado um pileque.  https://t.co/5Kf8dHPQjf
Tue Apr 28 00:09:44 +0000 2020,RT @t3ddyyyyy: eu poderia estar fazendo algo mais produtivo nessa quarentena mas deixa pra proxima q tiver
Tue Apr 28 00:09:44 +0000 2020,@certezamente onde e que eu aqui disse que antes da quarentena nao tive um date? aprende a ler chavalo
